Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
33,control.gui.RandomControlGui,"{attrDeps:{testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:4,control.gui.TestPlanGui:2,config.gui.AbstractModifierGui:2,testelement.TestElement:1,control.gui.AbstractControllerGui:2,control.Controller:1,timers.gui.AbstractTimerGui:2,visualizers.gui.AbstractVisualizer:4,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:4,config.gui.AbstractResponseBasedModifierGui:2,samplers.Sampler:1}}","{methodDeps:{util.JMeterUtils:2,gui.AbstractJMeterGuiComponent:2,testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:2,control.gui.TestPlanGui:2,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:2,control.gui.AbstractControllerGui:2,control.RandomController:1,control.Controller:1,timers.gui.AbstractTimerGui:2,visualizers.gui.AbstractVisualizer:2,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:2,config.gui.AbstractResponseBasedModifierGui:2,samplers.Sampler:1}}"
89,gui.action.Analyze,"{attrDeps:{gui.action.Command:1}}","{methodDeps:{util.JMeterUtils:1,gui.util.FileDialoger:1,gui.action.Command:1,reporters.FileReporter:2}}"
346,visualizers.GraphAccumVisualizer,"{attrDeps:{visualizers.GraphAccum:1,samplers.Clearable:1,visualizers.ImageVisualizer:1,samplers.gui.AbstractSamplerGui:2,control.gui.TestPlanGui:2,config.gui.AbstractModifierGui:2,samplers.SampleResult:2,control.gui.AbstractControllerGui:2,visualizers.GraphAccumModel:1,visualizers.gui.AbstractVisualizer:2,timers.gui.AbstractTimerGui:2,visualizers.GraphAccumListener:1,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:2,config.gui.AbstractResponseBasedModifierGui:2}}","{methodDeps:{visualizers.GraphAccum:5,util.JMeterUtils:2,samplers.Clearable:1,gui.AbstractJMeterGuiComponent:1,visualizers.ImageVisualizer:1,samplers.gui.AbstractSamplerGui:1,control.gui.TestPlanGui:1,gui.util.VerticalLayout:1,config.gui.AbstractModifierGui:1,control.gui.AbstractControllerGui:1,visualizers.GraphAccumModel:4,visualizers.gui.AbstractVisualizer:1,timers.gui.AbstractTimerGui:1,visualizers.GraphAccumListener:1,config.gui.AbstractConfigGui:1,assertions.gui.AbstractAssertionGui:1,config.gui.AbstractResponseBasedModifierGui:1}}"
316,util.ClassFinder$Test,null,"{methodDeps:{util.JMeterUtils:1,util.ClassFinder:1}}"
37,control.InterleaveControl,"{attrDeps:{ejb.jndi.sampler.JNDISampler:1,control.GenericController:1,samplers.Sampler:1}}","{methodDeps:{ejb.jndi.sampler.JNDISampler:1,control.GenericController:1}}"
287,save.SaveService,"{attrDeps:{control.Controller:2,testelement.AbstractTestElement:2,util.ListedHashTree:4,assertions.AssertionResult:2,samplers.SampleResult:2,testelement.TestElement:2,samplers.Sampler:2}}","{methodDeps:{assertions.ResponseAssertion:1,control.Controller:8,testelement.AbstractTestElement:8,util.ListedHashTree:4,assertions.AssertionResult:7,samplers.SampleResult:24,testelement.TestElement:8,samplers.Sampler:8}}"
229,protocol.jdbc.config.gui.SqlConfigGui,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,control.gui.TestPlanGui:3,protocol.http.control.AuthManager:2,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:2,testelement.TestElement:2,control.gui.AbstractControllerGui:3,protocol.http.modifier.UserParameterModifier:1,threads.ThreadGroup:2,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,protocol.ftp.config.FtpConfig:1,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:2,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:2,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.jdbc.config.SqlConfig:1,config.LoginConfig:2,protocol.jdbc.config.PoolConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:2,config.gui.AbstractResponseBasedModifierGui:3}}","{methodDeps:{util.JMeterUtils:3,protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,control.gui.TestPlanGui:3,gui.util.VerticalLayout:3,protocol.http.control.AuthManager:1,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:1,testelement.TestElement:1,control.gui.AbstractControllerGui:3,protocol.http.modifier.UserParameterModifier:1,threads.ThreadGroup:1,control.Controller:1,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:1,protocol.ftp.config.FtpConfig:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.gui.AbstractConfigGui:3,config.Arguments:1,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:1,protocol.http.control.Cookie:1,gui.AbstractJMeterGuiComponent:3,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:1,config.ConfigTestElement:1,protocol.http.modifier.URLRewritingModifier:1,protocol.http.modifier.ParamMask:1,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,protocol.jdbc.config.SqlConfig:1,config.LoginConfig:1,protocol.jdbc.config.PoolConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:1,samplers.RemoteTestListenerWrapper:1,protocol.http.proxy.ProxyControl:1,config.gui.AbstractResponseBasedModifierGui:3}}"
10,config.Argument,"{attrDeps:{control.Controller:1,testelement.AbstractTestElement:1,testelement.TestElement:1,samplers.Sampler:1}}","{methodDeps:{control.Controller:1,testelement.AbstractTestElement:1,samplers.Sampler:1}}"
50,ejb.jndi.config.gui.MethodConfigDialog,"{attrDeps:{ejb.jndi.config.MethodConfigUserObject:2}}","{methodDeps:{ejb.jndi.config.gui.MethodConfigDialog$3:1,ejb.jndi.config.gui.MethodConfigDialog$2:1,ejb.jndi.config.gui.MethodConfigDialog$1:1}}"
321,util.JMeterUtils,null,"{methodDeps:{gui.GuiPackage:2}}"
232,protocol.jdbc.control.gui.JdbcTestSampleGui,"{attrDeps:{protocol.jdbc.sampler.JDBCSampler:1,protocol.jdbc.config.gui.PoolConfigGui:1,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:2,protocol.java.sampler.JavaSampler:1,protocol.jdbc.config.gui.DbConfigGui:1,config.gui.AbstractModifierGui:2,testelement.TestElement:2,protocol.ftp.sampler.FTPSampler:1,control.gui.AbstractControllerGui:2,protocol.http.sampler.HTTPSampler:1,control.Controller:2,timers.gui.AbstractTimerGui:2,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:2,protocol.jdbc.config.gui.SqlConfigGui:1,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:2,samplers.Sampler:2}}","{methodDeps:{util.JMeterUtils:2,protocol.jdbc.sampler.JDBCSampler:3,gui.AbstractJMeterGuiComponent:3,protocol.jdbc.config.gui.PoolConfigGui:3,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,gui.util.VerticalLayout:2,protocol.java.sampler.JavaSampler:3,protocol.jdbc.config.gui.DbConfigGui:3,config.gui.AbstractModifierGui:3,protocol.ftp.sampler.FTPSampler:3,control.gui.AbstractControllerGui:3,protocol.http.sampler.HTTPSampler:3,control.Controller:2,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,samplers.AbstractSampler:3,config.gui.AbstractConfigGui:3,protocol.jdbc.config.gui.SqlConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2}}"
85,gui.action.AbstractAction,"{attrDeps:{gui.AbstractJMeterGuiComponent:11,gui.tree.JMeterTreeNode:11,protocol.http.proxy.gui.ProxyControlGui:11,threads.gui.ThreadGroupGui:11,gui.NamePanel:11,gui.action.Command:1,util.ListedHashTree:1,control.gui.WorkBenchGui:11}}","{methodDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,gui.JMeterGUIComponent:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,gui.action.Command:1,util.ListedHashTree:3,control.gui.WorkBenchGui:1}}"
84,gui.action.AboutCommand,"{attrDeps:{gui.action.Command:1}}","{methodDeps:{gui.action.AboutCommand$1:1,util.JMeterUtils:2,gui.action.Command:1,gui.GuiPackage:2}}"
146,gui.util.VerticalLayout,null,null
153,junit.protocol.http.parser.HtmlParserTester,"{attrDeps:{protocol.http.modifier.AnchorModifier:1,protocol.http.sampler.HTTPSamplerFull:2,protocol.http.sampler.HTTPSampler:2,protocol.http.sampler.SoapSampler:2}}","{methodDeps:{protocol.http.modifier.AnchorModifier:11,samplers.SampleResult:40,config.Arguments:1,protocol.http.sampler.HTTPSamplerFull:42,protocol.http.sampler.HTTPSampler:42,protocol.http.sampler.SoapSampler:42}}"
140,gui.util.MenuFactory,"{attrDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,control.gui.WorkBenchGui:1}}","{methodDeps:{util.JMeterUtils:16,gui.util.MenuInfo:9,gui.AbstractJMeterGuiComponent:11,util.ClassFinder:1,gui.tree.JMeterTreeNode:11,gui.JMeterGUIComponent:11,protocol.http.proxy.gui.ProxyControlGui:11,threads.gui.ThreadGroupGui:11,gui.NamePanel:11,gui.action.ActionRouter:1,control.gui.WorkBenchGui:11}}"
103,gui.action.Save$Test,"{attrDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,gui.action.Save:1,control.gui.WorkBenchGui:1}}","{methodDeps:{gui.AbstractJMeterGuiComponent:3,gui.tree.JMeterTreeNode:3,gui.JMeterGUIComponent:3,protocol.http.proxy.gui.ProxyControlGui:3,protocol.http.control.gui.HttpTestSampleGui:1,threads.gui.ThreadGroupGui:3,gui.NamePanel:3,gui.action.Save:2,util.ListedHashTree:11,control.gui.WorkBenchGui:3}}"
240,reporters.FileReporter,null,"{methodDeps:{reporters.graphPanel:3}}"
26,control.GenericController,"{attrDeps:{ejb.jndi.sampler.JNDISampler:4,control.Controller:4,testelement.AbstractTestElement:4,testelement.PerThreadClonable:1,testelement.TestElement:4,samplers.Sampler:4}}","{methodDeps:{ejb.jndi.sampler.JNDISampler:4,control.Controller:4,testelement.AbstractTestElement:4,testelement.PerThreadClonable:1,samplers.Sampler:4}}"
200,protocol.http.parser.HtmlParser,"{attrDeps:{config.Argument:2,protocol.http.util.HTTPArgument:2,protocol.http.sampler.HTTPSamplerFull:8,protocol.http.sampler.HTTPSampler:8,protocol.http.sampler.SoapSampler:8}}","{methodDeps:{config.Argument:10,config.Arguments:2,protocol.http.util.HTTPArgument:10,protocol.http.sampler.HTTPSamplerFull:35,protocol.http.sampler.HTTPSampler:35,protocol.http.sampler.SoapSampler:35}}"
300,threads.SamplePackage,"{attrDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:3,threads.TestCompiler:1,assertions.Assertion:1,timers.Timer:1,samplers.Sampler:3,samplers.RemoteSampleListenerImpl:1}}","{methodDeps:{ejb.jndi.sampler.JNDISampler:3,threads.TestCompiler:1,samplers.RemoteSampleListenerImpl:1}}"
6,assertions.gui.AssertionGui$PatternRenderer,"{attrDeps:{assertions.gui.AssertionGui:2}}",null
126,gui.util.FilePanel,null,"{methodDeps:{util.JMeterUtils:4,gui.util.FileDialoger:1}}"
181,protocol.http.gui.HeaderPanel,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:4,control.gui.TestPlanGui:3,protocol.http.control.AuthManager:4,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:4,testelement.TestElement:2,control.gui.AbstractControllerGui:3,threads.ThreadGroup:2,protocol.http.gui.HeaderPanel$InnerTableModel:1,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:4,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:4,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:4,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:4,samplers.AbstractSampler:4,config.Argument:2,samplers.RemoteTestListenerWrapper:2,config.gui.AbstractResponseBasedModifierGui:3}}","{methodDeps:{util.JMeterUtils:7,protocol.http.control.CookieManager:2,gui.util.FileDialoger:2,protocol.http.control.HeaderManager:1,control.gui.TestPlanGui:3,gui.util.VerticalLayout:3,protocol.http.control.AuthManager:1,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:1,control.gui.AbstractControllerGui:3,threads.ThreadGroup:2,protocol.http.gui.HeaderPanel$InnerTableModel:10,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:1,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,gui.AbstractJMeterGuiComponent:3,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2,config.gui.AbstractResponseBasedModifierGui:3}}"
277,save.old.handlers.ThreadGroupHandler,"{attrDeps:{protocol.http.control.CookieManager:8,protocol.http.control.HeaderManager:10,protocol.http.control.AuthManager:10,protocol.java.config.JavaConfig:10,threads.ThreadGroup:8,assertions.DurationAssertion:8,control.GenericController:8,protocol.http.modifier.AnchorModifier:8,config.Arguments:10,save.old.Saveable:1,protocol.http.control.Cookie:8,threads.ReflectionThreadGroup:8,protocol.http.control.Authorization:8,samplers.RemoteListenerWrapper:8,testelement.TestPlan:10,protocol.http.modifier.URLRewritingModifier:8,config.ConfigTestElement:8,protocol.http.modifier.ParamMask:8,reporters.AbstractListenerElement:10,samplers.RemoteSampleListenerWrapper:8,protocol.http.modifier.ParamModifier:8,config.LoginConfig:8,assertions.ResponseAssertion:8,protocol.http.control.Header:8,timers.ConstantTimer:10,samplers.AbstractSampler:10,config.Argument:8,samplers.RemoteTestListenerWrapper:8,save.old.xml.TagHandler:1}}","{methodDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,threads.ThreadGroup:2,save.old.xml.XmlHandler:1,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:2,protocol.http.control.Cookie:2,threads.ReflectionThreadGroup:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:2,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,save.old.xml.TagHandler:1}}"
80,functions.RegexFunction,"{attrDeps:{threads.JMeterVariables:1,ejb.jndi.sampler.JNDISampler:1,functions.AbstractFunction:1,samplers.SampleResult:1,samplers.Sampler:1}}","{methodDeps:{util.JMeterUtils:5,ejb.jndi.sampler.JNDISampler:1,functions.InvalidVariableException:2,functions.AbstractFunction:1,samplers.SampleResult:2}}"
109,gui.GuiPackage,"{attrDeps:{gui.tree.JMeterTreeModel:4,util.ListedHashTree:2,gui.MainFrame:3,gui.tree.JMeterTreeListener:4}}","{methodDeps:{gui.tree.JMeterTreeModel:2,gui.tree.JMeterTreeListener:2}}"
30,control.gui.LoopControlPanel,"{attrDeps:{testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:2,control.gui.TestPlanGui:2,config.gui.AbstractModifierGui:2,testelement.TestElement:2,control.gui.AbstractControllerGui:2,control.Controller:2,timers.gui.AbstractTimerGui:2,visualizers.gui.AbstractVisualizer:2,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:2,config.gui.AbstractResponseBasedModifierGui:2,samplers.Sampler:2}}","{methodDeps:{util.JMeterUtils:4,gui.AbstractJMeterGuiComponent:3,gui.util.FocusRequester:1,testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,gui.util.VerticalLayout:2,control.LoopController:4,config.gui.AbstractModifierGui:3,testelement.TestElement:1,control.gui.AbstractControllerGui:3,control.Controller:1,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:1}}"
195,protocol.http.modifier.UserParameterXMLParser,null,"{methodDeps:{util.JMeterUtils:1,protocol.http.modifier.UserParameterXMLErrorHandler:1,protocol.http.modifier.UserParameterXMLContentHandler:2}}"
255,samplers.SampleEvent,"{attrDeps:{samplers.SampleResult:3}}",null
343,visualizers.GraphAccum,"{attrDeps:{visualizers.GraphAccumListener:1,samplers.SampleResult:3,visualizers.GraphAccumVisualizer:1,visualizers.GraphAccumModel:2}}","{methodDeps:{util.ColorHelper:2,visualizers.GraphAccumListener:1,visualizers.GraphAccum$1:1,samplers.SampleResult:10,visualizers.GraphAccumVisualizer:2,visualizers.GraphAccumModel:7}}"
250,samplers.RemoteListenerWrapper,"{attrDeps:{testelement.TestListener:1,samplers.SampleListener:1,testelement.AbstractTestElement:1,samplers.SampleEvent:3,samplers.RemoteSampleListener:2}}","{methodDeps:{testelement.TestListener:1,samplers.SampleListener:1,testelement.AbstractTestElement:1,samplers.RemoteSampleListener:7}}"
264,save.old.handlers.CookieManagerHandler,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,threads.ThreadGroup:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:2,save.old.Saveable:1,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:2,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,save.old.xml.TagHandler:1}}","{methodDeps:{protocol.http.control.CookieManager:3,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,threads.ThreadGroup:3,save.old.xml.XmlHandler:1,assertions.DurationAssertion:3,control.GenericController:3,protocol.http.modifier.AnchorModifier:3,config.Arguments:3,protocol.http.control.Cookie:3,protocol.http.control.Authorization:3,testelement.AbstractTestElement:3,samplers.RemoteListenerWrapper:3,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:3,config.ConfigTestElement:3,protocol.http.modifier.ParamMask:3,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:3,protocol.http.modifier.ParamModifier:3,config.LoginConfig:3,assertions.ResponseAssertion:3,protocol.http.control.Header:3,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:3,samplers.RemoteTestListenerWrapper:3,save.old.handlers.JMeterHandler:2,save.old.xml.TagHandler:1}}"
121,gui.tree.JMeterTreeModel,"{attrDeps:{gui.AbstractJMeterGuiComponent:4,gui.tree.JMeterTreeNode:3,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:10,gui.NamePanel:3,util.ListedHashTree:3,control.gui.WorkBenchGui:4}}","{methodDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,gui.JMeterGUIComponent:1,protocol.http.proxy.gui.ProxyControlGui:1,control.gui.TestPlanGui:2,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,util.ListedHashTree:3,control.gui.WorkBenchGui:1,exceptions.IllegalUserActionException:2}}"
3,assertions.gui.AbstractAssertionGui,"{attrDeps:{gui.AbstractJMeterGuiComponent:1}}","{methodDeps:{gui.util.MenuFactory:1,gui.AbstractJMeterGuiComponent:1}}"
326,util.keystore.JmeterKeyStore,null,null
69,engine.TreeCloner$Test,"{attrDeps:{protocol.http.control.CookieManager:14,protocol.http.control.HeaderManager:14,protocol.http.control.AuthManager:14,protocol.java.config.JavaConfig:14,control.ModifyController:14,threads.ThreadGroup:14,control.InterleaveControl:14,assertions.DurationAssertion:14,control.GenericController:14,protocol.http.modifier.AnchorModifier:14,config.Arguments:14,protocol.http.control.Cookie:14,protocol.http.control.Authorization:14,samplers.RemoteListenerWrapper:14,testelement.TestPlan:14,protocol.http.modifier.URLRewritingModifier:14,config.ConfigTestElement:14,protocol.http.modifier.ParamMask:14,control.LoopController:14,reporters.AbstractListenerElement:14,samplers.RemoteSampleListenerWrapper:14,protocol.http.modifier.ParamModifier:14,control.OnceOnlyController:14,config.LoginConfig:14,assertions.ResponseAssertion:14,protocol.http.control.Header:14,timers.ConstantTimer:14,samplers.AbstractSampler:14,config.Argument:14,samplers.RemoteTestListenerWrapper:14}}","{methodDeps:{protocol.http.control.CookieManager:4,protocol.http.control.HeaderManager:4,protocol.http.control.AuthManager:4,protocol.java.config.JavaConfig:4,control.ModifyController:4,threads.ThreadGroup:4,control.InterleaveControl:1,assertions.DurationAssertion:4,control.GenericController:4,protocol.http.modifier.AnchorModifier:4,config.Arguments:4,protocol.http.control.Cookie:4,protocol.http.control.Authorization:4,testelement.AbstractTestElement:4,samplers.RemoteListenerWrapper:4,testelement.TestPlan:4,protocol.http.modifier.URLRewritingModifier:4,config.ConfigTestElement:4,protocol.http.modifier.ParamMask:4,control.LoopController:1,reporters.AbstractListenerElement:4,samplers.RemoteSampleListenerWrapper:4,protocol.http.modifier.ParamModifier:4,control.OnceOnlyController:1,config.LoginConfig:4,assertions.ResponseAssertion:4,protocol.http.control.Header:4,timers.ConstantTimer:4,samplers.AbstractSampler:4,config.Argument:4,util.ListedHashTree:21,samplers.RemoteTestListenerWrapper:4,engine.TreeCloner:2}}"
212,protocol.http.sampler.HTTPSampler,"{attrDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,testelement.TestElement:1,samplers.SampleResult:6,threads.ThreadGroup:1,control.Controller:1,samplers.CycleEntry:1,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,samplers.Entry:1,config.Arguments:3,samplers.Sampler:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,protocol.http.sampler.PostWriter:1,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,protocol.http.util.HTTPArgument:4,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,samplers.AbstractSampler:3,timers.ConstantTimer:3,config.Argument:1,util.JsseSSLManager:1,samplers.RemoteTestListenerWrapper:1}}","{methodDeps:{util.JMeterUtils:1,protocol.http.control.CookieManager:3,protocol.http.control.HeaderManager:49,protocol.http.control.AuthManager:49,protocol.java.config.JavaConfig:49,testelement.TestElement:3,samplers.SampleResult:17,threads.ThreadGroup:3,control.Controller:3,samplers.CycleEntry:1,assertions.DurationAssertion:3,control.GenericController:3,protocol.http.modifier.AnchorModifier:3,config.Arguments:49,samplers.Sampler:3,protocol.http.control.Cookie:3,protocol.http.control.Authorization:3,testelement.AbstractTestElement:3,util.SSLManager:2,samplers.RemoteListenerWrapper:3,testelement.TestPlan:49,protocol.http.modifier.URLRewritingModifier:3,config.ConfigTestElement:3,protocol.http.modifier.ParamMask:3,protocol.http.sampler.PostWriter:2,reporters.AbstractListenerElement:49,samplers.RemoteSampleListenerWrapper:3,protocol.http.modifier.ParamModifier:3,protocol.http.util.HTTPArgument:4,config.LoginConfig:3,assertions.ResponseAssertion:3,protocol.http.control.Header:3,samplers.AbstractSampler:49,timers.ConstantTimer:49,config.Argument:3,util.JsseSSLManager:2,samplers.RemoteTestListenerWrapper:3}}"
8,assertions.gui.DurationAssertionGui,"{attrDeps:{testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,config.gui.AbstractModifierGui:3,testelement.TestElement:2,control.gui.AbstractControllerGui:3,control.Controller:2,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2}}","{methodDeps:{util.JMeterUtils:3,gui.AbstractJMeterGuiComponent:3,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:3,control.gui.AbstractControllerGui:3,control.Controller:2,assertions.DurationAssertion:3,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2}}"
235,protocol.jdbc.util.DBConnectionManager,"{attrDeps:{protocol.jdbc.util.DBKey:5}}","{methodDeps:{protocol.jdbc.util.DBKey:19,protocol.jdbc.util.ConnectionObject:4}}"
155,NewDriver,null,"{methodDeps:{NewDriver$1:1}}"
