Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
211,org.apache.log4j.SimpleLayout,"{attrDeps:{org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.Layout:1}}","{methodDeps:{org.apache.log4j.Priority:1,org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.Layout:1}}"
167,org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3,"{attrDeps:{org.apache.log4j.lf5.viewer.LogFactor5InputDialog:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogFactor5InputDialog:1}}"
163,org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1,"{attrDeps:{org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog:2}}",null
164,org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog,"{attrDeps:{org.apache.log4j.lf5.viewer.LogFactor5Dialog:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogFactor5Dialog:1,org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1:1}}"
118,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:14,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$3:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$4:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$1:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$2:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:8,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$7:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$8:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer:3,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$6:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:1}}"
108,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryImmediateEditor,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer:1}}"
230,org.apache.log4j.spi.RootLogger,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.Level:3}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.helpers.LogLog:1}}"
59,org.apache.log4j.helpers.PatternParser$DatePatternConverter,"{attrDeps:{org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.helpers.FormattingInfo:1}}","{methodDeps:{org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.helpers.LogLog:1}}"
173,org.apache.log4j.lf5.viewer.LogTableColumnFormatException,null,null
240,org.apache.log4j.varia.HUP,"{attrDeps:{org.apache.log4j.varia.ExternallyRolledFileAppender:2}}","{methodDeps:{org.apache.log4j.varia.HUPNode:1,org.apache.log4j.helpers.LogLog:1}}"
94,org.apache.log4j.lf5.util.DateFormatManager,null,null
81,org.apache.log4j.Layout,"{attrDeps:{org.apache.log4j.spi.OptionHandler:1,org.apache.log4j.spi.LoggingEvent:1}}","{methodDeps:{org.apache.log4j.spi.OptionHandler:1}}"
51,org.apache.log4j.helpers.LogLog,null,"{methodDeps:{org.apache.log4j.helpers.OptionConverter:3}}"
104,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel$1,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:2}}",null
22,org.apache.log4j.chainsaw.Main$1,"{attrDeps:{org.apache.log4j.chainsaw.Main:2}}","{methodDeps:{org.apache.log4j.chainsaw.ExitAction:1}}"
0,org.apache.log4j.Appender,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:2,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.FallbackErrorHandler:2,org.apache.log4j.SimpleLayout:2,org.apache.log4j.varia.LevelMatchFilter:2,org.apache.log4j.varia.StringMatchFilter:2,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.spi.ErrorHandler:2,org.apache.log4j.spi.Filter:2,org.apache.log4j.varia.LevelRangeFilter:2,org.apache.log4j.Layout:2,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.varia.DenyAllFilter:2,org.apache.log4j.helpers.DateLayout:2}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:2,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.FallbackErrorHandler:2,org.apache.log4j.SimpleLayout:2,org.apache.log4j.varia.LevelMatchFilter:2,org.apache.log4j.varia.StringMatchFilter:2,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.varia.DenyAllFilter:2,org.apache.log4j.varia.LevelRangeFilter:2,org.apache.log4j.helpers.DateLayout:2}}"
91,org.apache.log4j.lf5.PassingLogRecordFilter,"{attrDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.LogRecordFilter:1,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1}}","{methodDeps:{org.apache.log4j.lf5.LogRecordFilter:1,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1}}"
14,org.apache.log4j.chainsaw.ControlPanel$7,"{attrDeps:{org.apache.log4j.chainsaw.MyTableModel:2,org.apache.log4j.chainsaw.ControlPanel:2}}","{methodDeps:{org.apache.log4j.chainsaw.MyTableModel:2}}"
87,org.apache.log4j.lf5.LogLevel,null,"{methodDeps:{org.apache.log4j.lf5.LogLevelFormatException:1}}"
93,org.apache.log4j.lf5.util.AdapterLogRecord,"{attrDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.LogLevel:3}}","{methodDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.LogLevel:1}}"
2,org.apache.log4j.AsyncAppender$DiscardSummary,"{attrDeps:{org.apache.log4j.spi.NOPLogger:4,org.apache.log4j.spi.RootLogger:4,org.apache.log4j.Level:1,org.apache.log4j.spi.RootCategory:4,org.apache.log4j.spi.LoggingEvent:4}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.Priority:2,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.Level:2,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.spi.LoggingEvent:6}}"
152,org.apache.log4j.lf5.viewer.LogBrokerMonitor$31,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}"
36,org.apache.log4j.DailyRollingFileAppender,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:1,org.apache.log4j.xml.XMLLayout:1,org.apache.log4j.RollingCalendar:1,org.apache.log4j.ConsoleAppender:4,org.apache.log4j.varia.FallbackErrorHandler:1,org.apache.log4j.SimpleLayout:1,org.apache.log4j.FileAppender:2,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.Layout:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.helpers.DateLayout:1}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:2,org.apache.log4j.xml.XMLLayout:1,org.apache.log4j.varia.FallbackErrorHandler:2,org.apache.log4j.SimpleLayout:1,org.apache.log4j.spi.ErrorHandler:2,org.apache.log4j.RollingCalendar:7,org.apache.log4j.ConsoleAppender:1,org.apache.log4j.FileAppender:1,org.apache.log4j.WriterAppender:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.helpers.LogLog:11,org.apache.log4j.helpers.DateLayout:1}}"
137,org.apache.log4j.lf5.viewer.LogBrokerMonitor$18,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
71,org.apache.log4j.Hierarchy,"{attrDeps:{org.apache.log4j.spi.HierarchyEventListener:1,org.apache.log4j.or.jms.MessageRenderer:2,org.apache.log4j.spi.RootLogger:3,org.apache.log4j.spi.RootCategory:3,org.apache.log4j.or.ObjectRenderer:2,org.apache.log4j.or.ThreadGroupRenderer:2,org.apache.log4j.DefaultCategoryFactory:2,org.apache.log4j.AppenderSkeleton:2,org.apache.log4j.or.RendererMap:2,org.apache.log4j.spi.RendererSupport:1,org.apache.log4j.ProvisionNode:1,org.apache.log4j.Logger:3,org.apache.log4j.or.sax.AttributesRenderer:2,org.apache.log4j.Appender:2,org.apache.log4j.spi.NOPLogger:3,org.apache.log4j.spi.LoggerFactory:2,org.apache.log4j.Level:3,org.apache.log4j.spi.LoggerRepository:1,org.apache.log4j.or.DefaultRenderer:2,org.apache.log4j.Category:3}}","{methodDeps:{org.apache.log4j.spi.HierarchyEventListener:2,org.apache.log4j.or.jms.MessageRenderer:2,org.apache.log4j.spi.RootLogger:13,org.apache.log4j.spi.RootCategory:13,org.apache.log4j.or.ThreadGroupRenderer:2,org.apache.log4j.DefaultCategoryFactory:2,org.apache.log4j.AppenderSkeleton:2,org.apache.log4j.or.RendererMap:4,org.apache.log4j.spi.RendererSupport:1,org.apache.log4j.ProvisionNode:1,org.apache.log4j.Logger:13,org.apache.log4j.or.sax.AttributesRenderer:2,org.apache.log4j.spi.NOPLogger:13,org.apache.log4j.CategoryKey:3,org.apache.log4j.spi.LoggerFactory:2,org.apache.log4j.Level:1,org.apache.log4j.spi.LoggerRepository:1,org.apache.log4j.or.DefaultRenderer:2,org.apache.log4j.helpers.LogLog:6,org.apache.log4j.Category:13}}"
46,org.apache.log4j.helpers.DateTimeDateFormat,"{attrDeps:{org.apache.log4j.helpers.AbsoluteTimeDateFormat:1}}","{methodDeps:{org.apache.log4j.helpers.AbsoluteTimeDateFormat:1}}"
161,org.apache.log4j.lf5.viewer.LogBrokerMonitor,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor$4:2,org.apache.log4j.lf5.LogRecordFilter:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$3:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree:2,org.apache.log4j.lf5.util.DateFormatManager:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerLogRecordFilter:2,org.apache.log4j.lf5.LogLevel:6,org.apache.log4j.lf5.viewer.LogTableColumn:3,org.apache.log4j.lf5.LogRecord:2,org.apache.log4j.lf5.viewer.configure.MRUFileManager:1,org.apache.log4j.lf5.PassingLogRecordFilter:2,org.apache.log4j.lf5.viewer.LogTable:2,org.apache.log4j.lf5.Log4JLogRecord:2,org.apache.log4j.lf5.util.AdapterLogRecord:2,org.apache.log4j.lf5.viewer.configure.ConfigurationManager:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor$6:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$7:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$4:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$5:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$2:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$3:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$1:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$LogBrokerMonitorWindowAdaptor:1,org.apache.log4j.lf5.viewer.LF5SwingUtils:1,org.apache.log4j.lf5.viewer.LogTable:14,org.apache.log4j.lf5.Log4JLogRecord:2,org.apache.log4j.lf5.util.AdapterLogRecord:2,org.apache.log4j.lf5.viewer.configure.ConfigurationManager:3,org.apache.log4j.lf5.viewer.LogFactor5InputDialog:4,org.apache.log4j.lf5.viewer.LogBrokerMonitor$8:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$9:1,org.apache.log4j.lf5.viewer.FilteredLogTableModel:9,org.apache.log4j.lf5.viewer.LogBrokerMonitor$19:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerLogRecordFilter:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$11:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$12:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$13:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$14:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$15:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$16:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$17:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$18:1,org.apache.log4j.lf5.viewer.TrackingAdjustmentListener:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$10:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree:2,org.apache.log4j.lf5.LogRecord:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$22:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$23:1,org.apache.log4j.lf5.viewer.configure.MRUFileManager:7,org.apache.log4j.lf5.viewer.LogBrokerMonitor$24:1,org.apache.log4j.lf5.PassingLogRecordFilter:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$25:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$26:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$27:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$28:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$29:1,org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog:5,org.apache.log4j.lf5.viewer.LogBrokerMonitor$20:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$21:1,org.apache.log4j.lf5.viewer.LogTableColumn:3,org.apache.log4j.lf5.LogLevel:5,org.apache.log4j.lf5.viewer.LogBrokerMonitor$30:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$31:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor$32:1,org.apache.log4j.lf5.util.LogFileParser:6}}"
229,org.apache.log4j.spi.RootCategory,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.Level:4}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.helpers.LogLog:1}}"
55,org.apache.log4j.helpers.PatternConverter,"{attrDeps:{org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.helpers.FormattingInfo:1}}",null
19,org.apache.log4j.chainsaw.LoadXMLAction,"{attrDeps:{org.apache.log4j.Logger:3,org.apache.log4j.spi.NOPLogger:3,org.apache.log4j.spi.RootLogger:3,org.apache.log4j.chainsaw.MyTableModel:1,org.apache.log4j.spi.RootCategory:3,org.apache.log4j.chainsaw.XMLFileHandler:1}}","{methodDeps:{org.apache.log4j.Logger:4,org.apache.log4j.spi.NOPLogger:4,org.apache.log4j.spi.RootLogger:4,org.apache.log4j.spi.RootCategory:4,org.apache.log4j.chainsaw.XMLFileHandler:2,org.apache.log4j.Category:4}}"
62,org.apache.log4j.helpers.PatternParser$MDCPatternConverter,"{attrDeps:{org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.helpers.FormattingInfo:1}}","{methodDeps:{org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.spi.LoggingEvent:1}}"
171,org.apache.log4j.lf5.viewer.LogTable,"{attrDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:1,org.apache.log4j.lf5.util.DateFormatManager:3}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:2,org.apache.log4j.lf5.viewer.LogTable$LogTableListSelectionListener:1,org.apache.log4j.lf5.viewer.LogTableRowRenderer:1,org.apache.log4j.lf5.viewer.LogTableColumn:1}}"
179,org.apache.log4j.MDC,null,"{methodDeps:{org.apache.log4j.helpers.ThreadLocalMap:1,org.apache.log4j.helpers.Loader:1}}"
119,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer:1}}"
181,org.apache.log4j.NDC,null,"{methodDeps:{org.apache.log4j.NDC$DiagnosticContext:3,org.apache.log4j.helpers.LogLog:1}}"
185,org.apache.log4j.net.SimpleSocketServer,"{attrDeps:{org.apache.log4j.Logger:3,org.apache.log4j.spi.NOPLogger:3,org.apache.log4j.spi.RootLogger:3,org.apache.log4j.spi.RootCategory:3}}","{methodDeps:{org.apache.log4j.xml.DOMConfigurator:1,org.apache.log4j.Logger:4,org.apache.log4j.spi.NOPLogger:4,org.apache.log4j.spi.RootLogger:4,org.apache.log4j.spi.RootCategory:4,org.apache.log4j.PropertyConfigurator:1,org.apache.log4j.LogManager:1,org.apache.log4j.net.SocketNode:1,org.apache.log4j.Category:4}}"
13,org.apache.log4j.chainsaw.ControlPanel$6,"{attrDeps:{org.apache.log4j.chainsaw.MyTableModel:2,org.apache.log4j.chainsaw.ControlPanel:2}}","{methodDeps:{org.apache.log4j.chainsaw.MyTableModel:1}}"
214,org.apache.log4j.spi.DefaultRepositorySelector,"{attrDeps:{org.apache.log4j.spi.LoggerRepository:3,org.apache.log4j.spi.RepositorySelector:1,org.apache.log4j.spi.NOPLoggerRepository:3,org.apache.log4j.Hierarchy:3}}","{methodDeps:{org.apache.log4j.spi.RepositorySelector:1,org.apache.log4j.spi.NOPLoggerRepository:3,org.apache.log4j.Hierarchy:3}}"
153,org.apache.log4j.lf5.viewer.LogBrokerMonitor$32,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
253,org.apache.log4j.xml.DOMConfigurator$5,"{attrDeps:{org.apache.log4j.xml.DOMConfigurator:2,org.apache.log4j.xml.DOMConfigurator$ParseAction:1}}","{methodDeps:{org.apache.log4j.xml.DOMConfigurator$ParseAction:1}}"
150,org.apache.log4j.lf5.viewer.LogBrokerMonitor$3,"{attrDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:2,org.apache.log4j.lf5.LogRecordFilter:1,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1}}","{methodDeps:{org.apache.log4j.lf5.LogRecord:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:1,org.apache.log4j.lf5.LogRecordFilter:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree:1,org.apache.log4j.lf5.Log4JLogRecord:2,org.apache.log4j.lf5.util.AdapterLogRecord:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:1}}"
231,org.apache.log4j.spi.ThrowableInformation,null,null
170,org.apache.log4j.lf5.viewer.LogTable$LogTableListSelectionListener,"{attrDeps:{org.apache.log4j.lf5.viewer.LogTable:2}}",null
208,org.apache.log4j.ProvisionNode,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1}}","{methodDeps:{org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1}}"
138,org.apache.log4j.lf5.viewer.LogBrokerMonitor$19,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
86,org.apache.log4j.lf5.Log4JLogRecord,"{attrDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.spi.ThrowableInformation:1}}","{methodDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.spi.ThrowableInformation:1,org.apache.log4j.lf5.LogLevel:2}}"
82,org.apache.log4j.Level,"{attrDeps:{org.apache.log4j.Priority:1}}","{methodDeps:{org.apache.log4j.Priority:1}}"
172,org.apache.log4j.lf5.viewer.LogTableColumn,null,"{methodDeps:{org.apache.log4j.lf5.viewer.LogTableColumnFormatException:1}}"
73,org.apache.log4j.jdbc.JDBCAppender,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:1,org.apache.log4j.Appender:1,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.FallbackErrorHandler:1,org.apache.log4j.SimpleLayout:2,org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.helpers.DateLayout:2}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:3,org.apache.log4j.Appender:1,org.apache.log4j.xml.XMLLayout:1,org.apache.log4j.varia.FallbackErrorHandler:3,org.apache.log4j.SimpleLayout:1,org.apache.log4j.spi.ErrorHandler:3,org.apache.log4j.Layout:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.helpers.DateLayout:1}}"
12,org.apache.log4j.chainsaw.ControlPanel$5,"{attrDeps:{org.apache.log4j.chainsaw.MyTableModel:2,org.apache.log4j.chainsaw.ControlPanel:2}}","{methodDeps:{org.apache.log4j.chainsaw.MyTableModel:3}}"
78,org.apache.log4j.jmx.LayoutDynamicMBean,"{attrDeps:{org.apache.log4j.jmx.AbstractDynamicMBean:1,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.spi.RootLogger:6,org.apache.log4j.SimpleLayout:2,org.apache.log4j.spi.RootCategory:6,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.spi.Filter:1,org.apache.log4j.Logger:6,org.apache.log4j.spi.NOPLogger:6,org.apache.log4j.Layout:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.helpers.DateLayout:1}}","{methodDeps:{org.apache.log4j.jmx.AbstractDynamicMBean:1,org.apache.log4j.spi.OptionHandler:1,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.spi.RootLogger:3,org.apache.log4j.SimpleLayout:2,org.apache.log4j.spi.RootCategory:3,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.spi.Filter:1,org.apache.log4j.Logger:3,org.apache.log4j.spi.NOPLogger:3,org.apache.log4j.jmx.MethodUnion:1,org.apache.log4j.Layout:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.helpers.OptionConverter:1,org.apache.log4j.Category:3,org.apache.log4j.helpers.DateLayout:1}}"
105,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel,"{attrDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath:3,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:10,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1}}","{methodDeps:{org.apache.log4j.lf5.LogRecord:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath:8,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:14,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryElement:4,org.apache.log4j.lf5.Log4JLogRecord:2,org.apache.log4j.lf5.util.AdapterLogRecord:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel$1:1}}"
252,org.apache.log4j.xml.DOMConfigurator$4,"{attrDeps:{org.apache.log4j.xml.DOMConfigurator:2,org.apache.log4j.xml.DOMConfigurator$ParseAction:1}}","{methodDeps:{org.apache.log4j.xml.DOMConfigurator$ParseAction:1}}"
260,org.apache.log4j.xml.XMLWatchdog,"{attrDeps:{org.apache.log4j.helpers.FileWatchdog:1}}","{methodDeps:{org.apache.log4j.xml.DOMConfigurator:2,org.apache.log4j.helpers.FileWatchdog:1,org.apache.log4j.LogManager:1}}"
191,org.apache.log4j.net.SocketHubAppender,"{attrDeps:{org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.net.SocketHubAppender$ServerMonitor:1,org.apache.log4j.AppenderSkeleton:1}}","{methodDeps:{org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.net.SocketHubAppender$ServerMonitor:2,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.helpers.LogLog:6}}"
80,org.apache.log4j.jmx.MethodUnion,null,null
90,org.apache.log4j.lf5.LogRecordFilter,"{attrDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1}}","{methodDeps:{org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1}}"
140,org.apache.log4j.lf5.viewer.LogBrokerMonitor$20,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
5,org.apache.log4j.BasicConfigurator,"{attrDeps:{org.apache.log4j.Logger:2,org.apache.log4j.Appender:1,org.apache.log4j.spi.NOPLogger:2,org.apache.log4j.spi.RootLogger:2,org.apache.log4j.spi.RootCategory:2,org.apache.log4j.AppenderSkeleton:1}}","{methodDeps:{org.apache.log4j.Logger:2,org.apache.log4j.spi.NOPLogger:2,org.apache.log4j.spi.RootLogger:2,org.apache.log4j.ConsoleAppender:1,org.apache.log4j.spi.RootCategory:2,org.apache.log4j.PatternLayout:1,org.apache.log4j.LogManager:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.Category:2}}"
225,org.apache.log4j.spi.NullWriter,null,null
48,org.apache.log4j.helpers.FormattingInfo,null,"{methodDeps:{org.apache.log4j.helpers.LogLog:1}}"
182,org.apache.log4j.net.DefaultEvaluator,"{attrDeps:{org.apache.log4j.Level:2,org.apache.log4j.spi.TriggeringEventEvaluator:1,org.apache.log4j.spi.LoggingEvent:1}}","{methodDeps:{org.apache.log4j.Priority:1,org.apache.log4j.Level:1,org.apache.log4j.spi.TriggeringEventEvaluator:1,org.apache.log4j.spi.LoggingEvent:1}}"
106,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree$1,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.TreeModelAdapter:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.TreeModelAdapter:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree:1}}"
